station_id,ln_nm,stin_nm,mv_path_dv_cd,mv_path_dv_nm,mg_no,path_label,floor_sequence,n_steps,n_elevator,n_escalator,guide_text,guide_lines
S1_6_0047,6호선,고려대,1,출입구-승강장,3,3번/4번 출입구 사이 엘리베이터 → 안암 방면,1F → B1 → B4,6,2,0,"3번/4번 출입구 사이 엘리베이터(으)로 1개 층 내려가기 (1F → B1, 엘리베이터) → [B1] 대합실로 이동 → [B1] 표 내는 곳 통과 → 안암 방면 엘리베이터(으)로 3개 층 내려가기 (B1 → B4, 엘리베이터) → [B4] 안암 방면 승강장으로 이동 → [B4] 승차 (휠체어칸)","1. 3번/4번 출입구 사이 엘리베이터(으)로 1개 층 내려가기 (1F → B1, 엘리베이터) | 2. [B1] 대합실로 이동 | 3. [B1] 표 내는 곳 통과 | 4. 안암 방면 엘리베이터(으)로 3개 층 내려가기 (B1 → B4, 엘리베이터) | 5. [B4] 안암 방면 승강장으로 이동 | 6. [B4] 승차 (휠체어칸)"
S1_6_0047,6호선,고려대,1,출입구-승강장,4,3번/4번 출입구 사이 엘리베이터 → 월곡 방면,1F → B1 → B4,6,2,0,"3번/4번 출입구 사이 엘리베이터(으)로 1개 층 내려가기 (1F → B1, 엘리베이터) → [B1] 대합실로 이동 → [B1] 표 내는 곳 통과 → 월곡 방면 엘리베이터(으)로 3개 층 내려가기 (B1 → B4, 엘리베이터) → [B4] 월곡 방면 승강장으로 이동 → [B4] 승차 (휠체어칸)","1. 3번/4번 출입구 사이 엘리베이터(으)로 1개 층 내려가기 (1F → B1, 엘리베이터) | 2. [B1] 대합실로 이동 | 3. [B1] 표 내는 곳 통과 | 4. 월곡 방면 엘리베이터(으)로 3개 층 내려가기 (B1 → B4, 엘리베이터) | 5. [B4] 월곡 방면 승강장으로 이동 | 6. [B4] 승차 (휠체어칸)"
S1_6_0460,6호선,월곡,1,출입구-승강장,1,1번 출입구 옆 엘리베이터 → 고려대 방면,1F → B2 → B3,6,2,0,"1번 출입구 옆 엘리베이터(으)로 2개 층 내려가기 (1F → B2, 엘리베이터) → [B2] 대합실로 이동 → [B2] 표 내는 곳 통과 → 고려대 방면 엘리베이터(으)로 1개 층 내려가기 (B2 → B3, 엘리베이터) → [B3] 고려대 방면 승강장으로 이동 → [B3] 승차 (휠체어칸)","1. 1번 출입구 옆 엘리베이터(으)로 2개 층 내려가기 (1F → B2, 엘리베이터) | 2. [B2] 대합실로 이동 | 3. [B2] 표 내는 곳 통과 | 4. 고려대 방면 엘리베이터(으)로 1개 층 내려가기 (B2 → B3, 엘리베이터) | 5. [B3] 고려대 방면 승강장으로 이동 | 6. [B3] 승차 (휠체어칸)"
S1_6_0460,6호선,월곡,1,출입구-승강장,2, 1번 출입구 옆 엘리베이터 → 상월곡 방면,1F → B2 → B3,6,2,0,"1번 출입구 옆 엘리베이터(으)로 2개 층 내려가기 (1F → B2, 엘리베이터) → [B2] 대합실로 이동 → [B2] 표 내는 곳 통과 → 상월곡 방면 엘리베이터(으)로 1개 층 내려가기 (B2 → B3, 엘리베이터) → [B3] 상월곡 방면 승강장으로 이동 → [B3] 승차 (휠체어칸)","1. 1번 출입구 옆 엘리베이터(으)로 2개 층 내려가기 (1F → B2, 엘리베이터) | 2. [B2] 대합실로 이동 | 3. [B2] 표 내는 곳 통과 | 4. 상월곡 방면 엘리베이터(으)로 1개 층 내려가기 (B2 → B3, 엘리베이터) | 5. [B3] 상월곡 방면 승강장으로 이동 | 6. [B3] 승차 (휠체어칸)"
S1_6_0280,6호선,상월곡,1,출입구-승강장,1,4번 출입구 옆 엘리베이터 → 월곡 방면,1F → B2 → B3,6,2,0,"4번 출입구 옆 엘리베이터(으)로 2개 층 내려가기 (1F → B2, 엘리베이터) → [B2] 대합실로 이동 → [B2] 표 내는 곳 통과 → 월곡 방면 엘리베이터(으)로 1개 층 내려가기 (B2 → B3, 엘리베이터) → [B3] 월곡 방면 승강장으로 이동 → [B3] 승차 (휠체어칸)","1. 4번 출입구 옆 엘리베이터(으)로 2개 층 내려가기 (1F → B2, 엘리베이터) | 2. [B2] 대합실로 이동 | 3. [B2] 표 내는 곳 통과 | 4. 월곡 방면 엘리베이터(으)로 1개 층 내려가기 (B2 → B3, 엘리베이터) | 5. [B3] 월곡 방면 승강장으로 이동 | 6. [B3] 승차 (휠체어칸)"
S1_6_0280,6호선,상월곡,1,출입구-승강장,2,4번 출입구 옆 엘리베이터 → 돌곶이 방면,1F → B2 → B3,6,2,0,"4번 출입구 옆 엘리베이터(으)로 2개 층 내려가기 (1F → B2, 엘리베이터) → [B2] 대합실로 이동 → [B2] 표 내는 곳 통과 → 돌곶이 방면 엘리베이터(으)로 1개 층 내려가기 (B2 → B3, 엘리베이터) → [B3] 돌곶이 방면 승강장으로 이동 → [B3] 승차 (휠체어칸)","1. 4번 출입구 옆 엘리베이터(으)로 2개 층 내려가기 (1F → B2, 엘리베이터) | 2. [B2] 대합실로 이동 | 3. [B2] 표 내는 곳 통과 | 4. 돌곶이 방면 엘리베이터(으)로 1개 층 내려가기 (B2 → B3, 엘리베이터) | 5. [B3] 돌곶이 방면 승강장으로 이동 | 6. [B3] 승차 (휠체어칸)"
S1_6_0154,6호선,돌곶이,1,출입구-승강장,1,3번 출입구 옆 엘리베이터 → 상월곡 방면,1F → B1 → B2,6,2,0,"3번 출입구 옆 엘리베이터(으)로 1개 층 내려가기 (1F → B1, 엘리베이터) → [B1] 대합실로 이동 → [B1] 표 내는 곳 통과 → 상월곡 방면 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) → [B2] 상월곡 방면 승강장으로 이동 → [B2] 승차 (휠체어칸)","1. 3번 출입구 옆 엘리베이터(으)로 1개 층 내려가기 (1F → B1, 엘리베이터) | 2. [B1] 대합실로 이동 | 3. [B1] 표 내는 곳 통과 | 4. 상월곡 방면 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) | 5. [B2] 상월곡 방면 승강장으로 이동 | 6. [B2] 승차 (휠체어칸)"
S1_6_0154,6호선,돌곶이,1,출입구-승강장,2,3번 출입구 옆 엘리베이터 → 석계 방면,1F → B1 → B2,6,2,0,"3번 출입구 옆 엘리베이터(으)로 1개 층 내려가기 (1F → B1, 엘리베이터) → [B1] 대합실로 이동 → [B1] 표 내는 곳 통과 → 석계 방면 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) → [B2] 석계 방면 승강장으로 이동 → [B2] 승차 (휠체어칸)","1. 3번 출입구 옆 엘리베이터(으)로 1개 층 내려가기 (1F → B1, 엘리베이터) | 2. [B1] 대합실로 이동 | 3. [B1] 표 내는 곳 통과 | 4. 석계 방면 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) | 5. [B2] 석계 방면 승강장으로 이동 | 6. [B2] 승차 (휠체어칸)"
S1_6_0300,6호선,석계,1,출입구-승강장,1,4번 출입구 옆 엘리베이터 → 돌곶이 방면,1F → B2 → B3,6,2,0,"4번 출입구 옆 엘리베이터(으)로 2개 층 내려가기 (1F → B2, 엘리베이터) → [B2] 대합실로 이동 → [B2] 표 내는 곳 통과 → 돌곶이 방면 엘리베이터(으)로 1개 층 내려가기 (B2 → B3, 엘리베이터) → [B3] 돌곶이 방면 승강장으로 이동 → [B3] 승차 (휠체어칸)","1. 4번 출입구 옆 엘리베이터(으)로 2개 층 내려가기 (1F → B2, 엘리베이터) | 2. [B2] 대합실로 이동 | 3. [B2] 표 내는 곳 통과 | 4. 돌곶이 방면 엘리베이터(으)로 1개 층 내려가기 (B2 → B3, 엘리베이터) | 5. [B3] 돌곶이 방면 승강장으로 이동 | 6. [B3] 승차 (휠체어칸)"
S1_6_0300,6호선,석계,1,출입구-승강장,2,4번 출입구 옆 엘리베이터 → 태릉입구 방면,1F → B2 → B3,6,2,0,"4번 출입구 옆 엘리베이터(으)로 2개 층 내려가기 (1F → B2, 엘리베이터) → [B2] 대합실로 이동 → [B2] 표 내는 곳 통과 → 태릉입구 방면 엘리베이터(으)로 1개 층 내려가기 (B2 → B3, 엘리베이터) → [B3] 태릉입구 방면 승강장으로 이동 → [B3] 승차 (휠체어칸)","1. 4번 출입구 옆 엘리베이터(으)로 2개 층 내려가기 (1F → B2, 엘리베이터) | 2. [B2] 대합실로 이동 | 3. [B2] 표 내는 곳 통과 | 4. 태릉입구 방면 엘리베이터(으)로 1개 층 내려가기 (B2 → B3, 엘리베이터) | 5. [B3] 태릉입구 방면 승강장으로 이동 | 6. [B3] 승차 (휠체어칸)"
S1_6_0300,6호선,석계,3,환승,1,6호선 돌곶이 방면 → 1호선 광운대 방면,B3 → B2 → B1 → 2F,9,2,0,"[B3] 6호선 돌곶이 방면 승강장 하차 → 1번칸 옆 휠체어리프트(으)로 1개 층 올라가기 (B3 → B2, 휠체어리프트) → [B2] 표 내는 곳 통과 후 대합실 엘리베이터로 이동 → 1호선 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B2 → B1, 엘리베이터) → [B1] 1호선 대합실로 이동 → [B1] 표 내는 곳 통과 → 1호선 석계역 역사로 들어가 개집표기 통과 후 내부 엘리베이터(으)로 2개 층 올라가기 (B1 → 2F, 엘리베이터) → [2F] 1호선 광운대 방면 승강장으로 이동 → [2F] 승차 (휠체어칸)","1. [B3] 6호선 돌곶이 방면 승강장 하차 | 2. 1번칸 옆 휠체어리프트(으)로 1개 층 올라가기 (B3 → B2, 휠체어리프트) | 3. [B2] 표 내는 곳 통과 후 대합실 엘리베이터로 이동 | 4. 1호선 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B2 → B1, 엘리베이터) | 5. [B1] 1호선 대합실로 이동 | 6. [B1] 표 내는 곳 통과 | 7. 1호선 석계역 역사로 들어가 개집표기 통과 후 내부 엘리베이터(으)로 2개 층 올라가기 (B1 → 2F, 엘리베이터) | 8. [2F] 1호선 광운대 방면 승강장으로 이동 | 9. [2F] 승차 (휠체어칸)"
S1_6_0300,6호선,석계,3,환승,2,6호선 돌곶이 방면 → 1호선 신이문 방면,B3 → B2 → B1 → 2F,9,2,0,"[B3] 6호선 돌곶이 방면 승강장 하차 → 1번칸 옆 휠체어리프트(으)로 1개 층 올라가기 (B3 → B2, 휠체어리프트) → [B2] 표 내는 곳 통과 후 대합실 엘리베이터로 이동 → 1호선 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B2 → B1, 엘리베이터) → [B1] 1호선 대합실로 이동 → [B1] 표 내는 곳 통과 → 1호선 석계역 역사로 들어가 개집표기 통과 후 내부 엘리베이터(으)로 2개 층 올라가기 (B1 → 2F, 엘리베이터) → [2F] 1호선 신이문 방면 승강장으로 이동 → [2F] 승차 (휠체어칸)","1. [B3] 6호선 돌곶이 방면 승강장 하차 | 2. 1번칸 옆 휠체어리프트(으)로 1개 층 올라가기 (B3 → B2, 휠체어리프트) | 3. [B2] 표 내는 곳 통과 후 대합실 엘리베이터로 이동 | 4. 1호선 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B2 → B1, 엘리베이터) | 5. [B1] 1호선 대합실로 이동 | 6. [B1] 표 내는 곳 통과 | 7. 1호선 석계역 역사로 들어가 개집표기 통과 후 내부 엘리베이터(으)로 2개 층 올라가기 (B1 → 2F, 엘리베이터) | 8. [2F] 1호선 신이문 방면 승강장으로 이동 | 9. [2F] 승차 (휠체어칸)"
S1_6_0300,6호선,석계,3,환승,3,6호선 태릉입구 방면 → 1호선 광운대 방면,B3 → B2 → B1 → 2F,9,2,0,"[B3] 6호선 태릉입구 방면 승강장 하차 → 8번칸 옆 휠체어리프트(으)로 1개 층 올라가기 (B3 → B2, 휠체어리프트) → [B2] 표 내는 곳 통과 후 대합실 엘리베이터로 이동 → 1호선 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B2 → B1, 엘리베이터) → [B1] 1호선 대합실로 이동 → [B1] 표 내는 곳 통과 → 1호선 석계역 역사로 들어가 개집표기 통과 후 내부 엘리베이터(으)로 2개 층 올라가기 (B1 → 2F, 엘리베이터) → [2F] 1호선 광운대 방면 승강장으로 이동 → [2F] 승차 (휠체어칸)","1. [B3] 6호선 태릉입구 방면 승강장 하차 | 2. 8번칸 옆 휠체어리프트(으)로 1개 층 올라가기 (B3 → B2, 휠체어리프트) | 3. [B2] 표 내는 곳 통과 후 대합실 엘리베이터로 이동 | 4. 1호선 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B2 → B1, 엘리베이터) | 5. [B1] 1호선 대합실로 이동 | 6. [B1] 표 내는 곳 통과 | 7. 1호선 석계역 역사로 들어가 개집표기 통과 후 내부 엘리베이터(으)로 2개 층 올라가기 (B1 → 2F, 엘리베이터) | 8. [2F] 1호선 광운대 방면 승강장으로 이동 | 9. [2F] 승차 (휠체어칸)"
S1_6_0300,6호선,석계,3,환승,4,6호선 태릉입구 방면 → 1호선 신이문 방면,B3 → B2 → B1 → 2F,9,2,0,"[B3] 6호선 태릉입구 방면 승강장 하차 → 8번칸 옆 휠체어리프트(으)로 1개 층 올라가기 (B3 → B2, 휠체어리프트) → [B2] 표 내는 곳 통과 후 대합실 엘리베이터로 이동 → 1호선 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B2 → B1, 엘리베이터) → [B1] 1호선 대합실로 이동 → [B1] 표 내는 곳 통과 → 1호선 석계역 역사로 들어가 개집표기 통과 후 내부 엘리베이터(으)로 2개 층 올라가기 (B1 → 2F, 엘리베이터) → [2F] 1호선 신이문 방면 승강장으로 이동 → [2F] 승차 (휠체어칸)","1. [B3] 6호선 태릉입구 방면 승강장 하차 | 2. 8번칸 옆 휠체어리프트(으)로 1개 층 올라가기 (B3 → B2, 휠체어리프트) | 3. [B2] 표 내는 곳 통과 후 대합실 엘리베이터로 이동 | 4. 1호선 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B2 → B1, 엘리베이터) | 5. [B1] 1호선 대합실로 이동 | 6. [B1] 표 내는 곳 통과 | 7. 1호선 석계역 역사로 들어가 개집표기 통과 후 내부 엘리베이터(으)로 2개 층 올라가기 (B1 → 2F, 엘리베이터) | 8. [2F] 1호선 신이문 방면 승강장으로 이동 | 9. [2F] 승차 (휠체어칸)"
S1_6_0568,6호선,태릉입구,1,출입구-승강장,1,8번 출입구 옆 엘리베이터 → 석계 방면,1F → B1 → B2,6,2,0,"8번 출입구 옆 엘리베이터(으)로 1개 층 내려가기 (1F → B1, 엘리베이터) → [B1] 대합실로 이동 → [B1] 표 내는 곳 통과 → 석계 방면 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) → [B2] 석계 방면 승강장으로 이동 → [B2] 승차 (휠체어칸)","1. 8번 출입구 옆 엘리베이터(으)로 1개 층 내려가기 (1F → B1, 엘리베이터) | 2. [B1] 대합실로 이동 | 3. [B1] 표 내는 곳 통과 | 4. 석계 방면 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) | 5. [B2] 석계 방면 승강장으로 이동 | 6. [B2] 승차 (휠체어칸)"
S1_6_0568,6호선,태릉입구,1,출입구-승강장,2,8번 출입구 옆 엘리베이터 → 화랑대 방면,1F → B1 → B2,6,2,0,"8번 출입구 옆 엘리베이터(으)로 1개 층 내려가기 (1F → B1, 엘리베이터) → [B1] 대합실로 이동 → [B1] 표 내는 곳 통과 → 화랑대 방면 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) → [B2] 화랑대 방면 승강장으로 이동 → [B2] 승차 (휠체어칸)","1. 8번 출입구 옆 엘리베이터(으)로 1개 층 내려가기 (1F → B1, 엘리베이터) | 2. [B1] 대합실로 이동 | 3. [B1] 표 내는 곳 통과 | 4. 화랑대 방면 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) | 5. [B2] 화랑대 방면 승강장으로 이동 | 6. [B2] 승차 (휠체어칸)"
S1_6_0568,6호선,태릉입구,3,환승,1,6호선 석계 방면 → 7호선 공릉 방면,B2 → B1 → B4,7,2,0,"[B2] 6호선 석계 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B2 → B1, 엘리베이터) → [B1] 대합실로 이동 → [B1] 7호선 대합실로 이동 → 공릉 방면 엘리베이터(으)로 3개 층 내려가기 (B1 → B4, 엘리베이터) → [B4] 7호선 공릉 방면 승강장으로 이동 → [B4] 승차 (휠체어칸)","1. [B2] 6호선 석계 방면 승강장 하차 | 2. 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B2 → B1, 엘리베이터) | 3. [B1] 대합실로 이동 | 4. [B1] 7호선 대합실로 이동 | 5. 공릉 방면 엘리베이터(으)로 3개 층 내려가기 (B1 → B4, 엘리베이터) | 6. [B4] 7호선 공릉 방면 승강장으로 이동 | 7. [B4] 승차 (휠체어칸)"
S1_6_0568,6호선,태릉입구,3,환승,2,6호선 석계 방면 → 7호선 먹골 방면,B2 → B1 → B4,7,2,0,"[B2] 6호선 석계 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B2 → B1, 엘리베이터) → [B1] 대합실로 이동 → [B1] 7호선 대합실로 이동 → 먹골 방면 엘리베이터(으)로 3개 층 내려가기 (B1 → B4, 엘리베이터) → [B4] 7호선 먹골 방면 승강장으로 이동 → [B4] 승차 (휠체어칸)","1. [B2] 6호선 석계 방면 승강장 하차 | 2. 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B2 → B1, 엘리베이터) | 3. [B1] 대합실로 이동 | 4. [B1] 7호선 대합실로 이동 | 5. 먹골 방면 엘리베이터(으)로 3개 층 내려가기 (B1 → B4, 엘리베이터) | 6. [B4] 7호선 먹골 방면 승강장으로 이동 | 7. [B4] 승차 (휠체어칸)"
S1_6_0568,6호선,태릉입구,3,환승,3,6호선 화랑대 방면 → 7호선 공릉 방면,B2 → B1 → B4,7,2,0,"[B2] 6호선 화랑대 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B2 → B1, 엘리베이터) → [B1] 대합실로 이동 → [B1] 7호선 대합실로 이동 → 공릉 방면 엘리베이터(으)로 3개 층 내려가기 (B1 → B4, 엘리베이터) → [B4] 7호선 공릉 방면 승강장으로 이동 → [B4] 승차 (휠체어칸)","1. [B2] 6호선 화랑대 방면 승강장 하차 | 2. 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B2 → B1, 엘리베이터) | 3. [B1] 대합실로 이동 | 4. [B1] 7호선 대합실로 이동 | 5. 공릉 방면 엘리베이터(으)로 3개 층 내려가기 (B1 → B4, 엘리베이터) | 6. [B4] 7호선 공릉 방면 승강장으로 이동 | 7. [B4] 승차 (휠체어칸)"
S1_6_0568,6호선,태릉입구,3,환승,4,6호선 화랑대 방면 → 7호선 먹골 방면,B2 → B1 → B4,7,2,0,"[B2] 6호선 화랑대 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B2 → B1, 엘리베이터) → [B1] 대합실로 이동 → [B1] 7호선 대합실로 이동 → 먹골 방면 엘리베이터(으)로 3개 층 내려가기 (B1 → B4, 엘리베이터) → [B4] 7호선 먹골 방면 승강장으로 이동 → [B4] 승차 (휠체어칸)","1. [B2] 6호선 화랑대 방면 승강장 하차 | 2. 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B2 → B1, 엘리베이터) | 3. [B1] 대합실로 이동 | 4. [B1] 7호선 대합실로 이동 | 5. 먹골 방면 엘리베이터(으)로 3개 층 내려가기 (B1 → B4, 엘리베이터) | 6. [B4] 7호선 먹골 방면 승강장으로 이동 | 7. [B4] 승차 (휠체어칸)"
S1_6_0600,6호선,화랑대,1,출입구-승강장,1,1번 출입구 옆 엘리베이터 → 태릉입구 방면,1F → B1 → B2,6,2,0,"1번 출입구 옆 엘리베이터(으)로 1개 층 내려가기 (1F → B1, 엘리베이터) → [B1] 대합실로 이동 → [B1] 표 내는 곳 통과 → 태릉입구 방면 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) → [B2] 태릉입구 방면 승강장으로 이동 → [B2] 승차 (휠체어칸)","1. 1번 출입구 옆 엘리베이터(으)로 1개 층 내려가기 (1F → B1, 엘리베이터) | 2. [B1] 대합실로 이동 | 3. [B1] 표 내는 곳 통과 | 4. 태릉입구 방면 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) | 5. [B2] 태릉입구 방면 승강장으로 이동 | 6. [B2] 승차 (휠체어칸)"
S1_6_0600,6호선,화랑대,1,출입구-승강장,2,1번 출입구 옆 엘리베이터 → 봉화산 방면,1F → B1 → B2,6,2,0,"1번 출입구 옆 엘리베이터(으)로 1개 층 내려가기 (1F → B1, 엘리베이터) → [B1] 대합실로 이동 → [B1] 표 내는 곳 통과 → 봉화산 방면 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) → [B2] 봉화산 방면 승강장으로 이동 → [B2] 승차 (휠체어칸)","1. 1번 출입구 옆 엘리베이터(으)로 1개 층 내려가기 (1F → B1, 엘리베이터) | 2. [B1] 대합실로 이동 | 3. [B1] 표 내는 곳 통과 | 4. 봉화산 방면 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) | 5. [B2] 봉화산 방면 승강장으로 이동 | 6. [B2] 승차 (휠체어칸)"
S1_6_0600,6호선,화랑대,1,출입구-승강장,3,6번 출입구 옆 엘리베이터 → 태릉입구 방면,1F → B1 → B2,6,2,0,"6번 출입구 옆 엘리베이터(으)로 1개 층 내려가기 (1F → B1, 엘리베이터) → [B1] 대합실로 이동 → [B1] 표 내는 곳 통과 → 태릉입구 방면 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) → [B2] 태릉입구 방면 승강장으로 이동 → [B2] 승차 (휠체어칸)","1. 6번 출입구 옆 엘리베이터(으)로 1개 층 내려가기 (1F → B1, 엘리베이터) | 2. [B1] 대합실로 이동 | 3. [B1] 표 내는 곳 통과 | 4. 태릉입구 방면 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) | 5. [B2] 태릉입구 방면 승강장으로 이동 | 6. [B2] 승차 (휠체어칸)"
S1_6_0600,6호선,화랑대,1,출입구-승강장,4,6번 출입구 옆 엘리베이터 → 봉화산 방면,1F → B1 → B2,6,2,0,"6번 출입구 옆 엘리베이터(으)로 1개 층 내려가기 (1F → B1, 엘리베이터) → [B1] 대합실로 이동 → [B1] 표 내는 곳 통과 → 봉화산 방면 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) → [B2] 봉화산 방면 승강장으로 이동 → [B2] 승차 (휠체어칸)","1. 6번 출입구 옆 엘리베이터(으)로 1개 층 내려가기 (1F → B1, 엘리베이터) | 2. [B1] 대합실로 이동 | 3. [B1] 표 내는 곳 통과 | 4. 봉화산 방면 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) | 5. [B2] 봉화산 방면 승강장으로 이동 | 6. [B2] 승차 (휠체어칸)"
S1_6_0600,6호선,화랑대,1,출입구-승강장,5,3번 출입구 옆 엘리베이터 → 태릉입구 방면,1F → B1,6,1,0,"3번출입구 인근 지상 1층 엘리베이터 5호기(으)로 1개 층 내려가기 (1F → B1, 엘리베이터) → [B1] 3번출입구 지하 1층 엘리베이터 하차 → [B1] B1 대합실로 이동 → [B1] 표내는곳 통과 → [B1] B2 태릉입구 방면 승강장 이동 → 태릉입구 방면  엘리베이터 이용 (엘리베이터)","1. 3번출입구 인근 지상 1층 엘리베이터 5호기(으)로 1개 층 내려가기 (1F → B1, 엘리베이터) | 2. [B1] 3번출입구 지하 1층 엘리베이터 하차 | 3. [B1] B1 대합실로 이동 | 4. [B1] 표내는곳 통과 | 5. [B1] B2 태릉입구 방면 승강장 이동 | 6. 태릉입구 방면  엘리베이터 이용 (엘리베이터)"
S1_6_0600,6호선,화랑대,1,출입구-승강장,6,3번 출입구 옆 엘리베이터 → 봉화산 방면,1F → B1 → B2,6,1,0,"3번출입구 인근 지상 1층 엘리베이터 5호기(으)로 1개 층 내려가기 (1F → B1, 엘리베이터) → [B1] 3번출입구 지하 1층 엘리베이터 하차 → [B1] B1 대합실로 이동 → [B1] 표내는곳 통과 → [B2] 봉화산 방면 승강장 이동 → 봉화산 방면  엘리베이터 이용 (엘리베이터)","1. 3번출입구 인근 지상 1층 엘리베이터 5호기(으)로 1개 층 내려가기 (1F → B1, 엘리베이터) | 2. [B1] 3번출입구 지하 1층 엘리베이터 하차 | 3. [B1] B1 대합실로 이동 | 4. [B1] 표내는곳 통과 | 5. [B2] 봉화산 방면 승강장 이동 | 6. 봉화산 방면  엘리베이터 이용 (엘리베이터)"
S1_6_0243,6호선,봉화산,1,출입구-승강장,1,2번 출입구 옆 엘리베이터 → 화랑대 방면,1F → B1 → B2,6,2,0,"2번 출입구 옆 엘리베이터(으)로 1개 층 내려가기 (1F → B1, 엘리베이터) → [B1] 대합실로 이동 → [B1] 표 내는 곳 통과 → 화랑대 방면 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) → [B2] 화랑대 방면 승강장으로 이동 → [B2] 승차 (휠체어칸)","1. 2번 출입구 옆 엘리베이터(으)로 1개 층 내려가기 (1F → B1, 엘리베이터) | 2. [B1] 대합실로 이동 | 3. [B1] 표 내는 곳 통과 | 4. 화랑대 방면 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) | 5. [B2] 화랑대 방면 승강장으로 이동 | 6. [B2] 승차 (휠체어칸)"
S1_6_0243,6호선,봉화산,1,출입구-승강장,2,2번 출입구 옆 엘리베이터 → 신내 방면,1F → B1 → B2,6,2,0,"2번 출입구 옆 엘리베이터(으)로 1개 층 내려가기 (1F → B1, 엘리베이터) → [B1] 대합실로 이동 → [B1] 표 내는 곳 통과 → 신내 방면 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) → [B2] 신내 방면 승강장으로 이동 → [B2] 승차 (휠체어칸)","1. 2번 출입구 옆 엘리베이터(으)로 1개 층 내려가기 (1F → B1, 엘리베이터) | 2. [B1] 대합실로 이동 | 3. [B1] 표 내는 곳 통과 | 4. 신내 방면 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) | 5. [B2] 신내 방면 승강장으로 이동 | 6. [B2] 승차 (휠체어칸)"
S1_6_0243,6호선,봉화산,1,출입구-승강장,3,4번 출입구 옆 엘리베이터 → 화랑대 방면,1F → B1 → B2,6,2,0,"4번 출입구 옆 엘리베이터(으)로 1개 층 내려가기 (1F → B1, 엘리베이터) → [B1] 대합실로 이동 → [B1] 표 내는 곳 통과 → 화랑대 방면 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) → [B2] 화랑대 방면 승강장으로 이동 → [B2] 승차 (휠체어칸)","1. 4번 출입구 옆 엘리베이터(으)로 1개 층 내려가기 (1F → B1, 엘리베이터) | 2. [B1] 대합실로 이동 | 3. [B1] 표 내는 곳 통과 | 4. 화랑대 방면 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) | 5. [B2] 화랑대 방면 승강장으로 이동 | 6. [B2] 승차 (휠체어칸)"
