station_id,ln_nm,stin_nm,from_line,from_direction,to_line,to_direction,floor_sequence,n_steps,n_elevator,n_escalator,guide_text
S1_7_0568,7호선,태릉입구,7호선,먹골,6호선,석계,B4 → B1 → B2,7,2,0,"[B4] 7호선 먹골 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 3개 층 올라가기 (B4 → B1, 엘리베이터) → [B1] 대합실로 이동 → [B1] 6호선 대합실로 이동 → 석계 방면 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) → [B2] 6호선 석계 방면 승강장으로 이동 → [B2] 승차 (휠체어칸)"
S1_7_0568,7호선,태릉입구,7호선,먹골,6호선,화랑대,B4 → B1 → B2,7,2,0,"[B4] 7호선 먹골 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 3개 층 올라가기 (B4 → B1, 엘리베이터) → [B1] 대합실로 이동 → [B1] 6호선 대합실로 이동 → 화랑대 방면 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) → [B2] 6호선 화랑대 방면 승강장으로 이동 → [B2] 승차 (휠체어칸)"
S1_7_0276,7호선,상봉,7호선,중화,경의중앙선,중랑,B3 → B1 → 1F,7,2,0,"[B3] 7호선 중화 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 2개 층 올라가기 (B3 → B1, 엘리베이터) → [B1] 대합실로 이동 → [B1] 환승통로로 이동 → 경의중앙선 중랑 방면 엘리베이터(으)로 1개 층 올라가기 (B1 → 1F, 엘리베이터) → [1F] 경의중앙선 중랑 방면 승강장으로 이동 → [1F] 승차 (휠체어칸)"
S1_7_0276,7호선,상봉,7호선,중화,경의중앙선,망우,B3 → B1 → 1F,8,2,0,"[B3] 7호선 중화 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 2개 층 올라가기 (B3 → B1, 엘리베이터) → [B1] 대합실로 이동 → [B1] 환승통로로 이동 → [B1] 경의중앙선 대합실로 이동 → 경의중앙선 망우 방면 엘리베이터(으)로 1개 층 올라가기 (B1 → 1F, 엘리베이터) → [1F] 경의중앙선 망우 방면 승강장으로 이동 → [1F] 승차 (휠체어칸)"
S1_7_0276,7호선,상봉,7호선,면목,경의중앙선,중랑,B3 → B1 → 1F,7,2,0,"[B3] 7호선 면목 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 2개 층 올라가기 (B3 → B1, 엘리베이터) → [B1] 대합실로 이동 → [B1] 환승통로로 이동 → 경의중앙선 중랑 방면 엘리베이터(으)로 1개 층 올라가기 (B1 → 1F, 엘리베이터) → [1F] 경의중앙선 중랑 방면 승강장으로 이동 → [1F] 승차 (휠체어칸)"
S1_7_0276,7호선,상봉,7호선,면목,경의중앙선,망우,B3 → B1 → 1F,8,2,0,"[B3] 7호선 면목 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 2개 층 올라가기 (B3 → B1, 엘리베이터) → [B1] 대합실로 이동 → [B1] 환승통로로 이동 → [B1] 경의중앙선 대합실로 이동 → 경의중앙선 망우 방면 엘리베이터(으)로 1개 층 올라가기 (B1 → 1F, 엘리베이터) → [1F] 경의중앙선 망우 방면 승강장으로 이동 → [1F] 승차 (휠체어칸)"
S1_7_0276,7호선,상봉,7호선,중화,경춘선,중랑,B3 → B1 → 1F,8,2,0,"[B3] 7호선 중화 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 2개 층 올라가기 (B3 → B1, 엘리베이터) → [B1] 대합실로 이동 → [B1] 환승통로로 이동 → [B1] 경춘선 대합실로 이동 → 경춘선 중랑 방면 엘리베이터(으)로 1개 층 올라가기 (B1 → 1F, 엘리베이터) → [1F] 경춘선 중랑 방면 승강장으로 이동 → [1F] 승차 (휠체어칸)"
S1_7_0276,7호선,상봉,7호선,중화,경춘선,망우,B3 → B1 → 1F,8,2,0,"[B3] 7호선 중화 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 2개 층 올라가기 (B3 → B1, 엘리베이터) → [B1] 대합실로 이동 → [B1] 환승통로로 이동 → [B1] 경춘선 대합실로 이동 → 경춘선 망우 방면 엘리베이터(으)로 1개 층 올라가기 (B1 → 1F, 엘리베이터) → [1F] 경춘선 망우 방면 승강장으로 이동 → [1F] 승차 (휠체어칸)"
S1_7_0276,7호선,상봉,7호선,7호선 면목,경춘선,중랑,B3 → B1 → 1F,8,2,0,"[B3] 7호선 면목 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 2개 층 올라가기 (B3 → B1, 엘리베이터) → [B1] 대합실로 이동 → [B1] 환승통로로 이동 → [B1] 경춘선 대합실로 이동 → 경춘선 중랑 방면 엘리베이터(으)로 1개 층 올라가기 (B1 → 1F, 엘리베이터) → [1F] 경춘선 중랑 방면 승강장으로 이동 → [1F] 승차 (휠체어칸)"
S1_7_0276,7호선,상봉,7호선,면목,경춘선,망우,B3 → B1 → 1F,8,2,0,"[B3] 7호선 면목 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 2개 층 올라가기 (B3 → B1, 엘리베이터) → [B1] 대합실로 이동 → [B1] 환승통로로 이동 → [B1] 경춘선 대합실로 이동 → 경춘선 망우 방면 엘리베이터(으)로 1개 층 올라가기 (B1 → 1F, 엘리베이터) → [1F] 경춘선 망우 방면 승강장으로 이동 → [1F] 승차 (휠체어칸)"
S1_7_0082,7호선,군자,7호선,중곡,5호선,장한평,B3 → B2,4,1,0,"[B3] 7호선 중곡 방면 승강장 하차 → 엘리베이터(으)로 1개 층 올라가기 (B3 → B2, 엘리베이터) → [B2] 5호선 장한평 방면 승강장으로 이동 → [B2] 승차 (휠체어칸)"
S1_7_0082,7호선,군자,7호선,중곡,5호선,아차산,B3 → B2,4,1,0,"[B3] 7호선 중곡 방면 승강장 하차 → 엘리베이터(으)로 1개 층 올라가기 (B3 → B2, 엘리베이터) → [B2] 5호선 아차산 방면 승강장으로 이동 → [B2] 승차 (휠체어칸)"
S1_7_0082,7호선,군자,7호선,어린이대공원,5호선,장한평,B3 → B2,4,1,0,"[B3] 7호선 어린이대공원 방면 승강장 하차 → 엘리베이터(으)로 1개 층 올라가기 (B3 → B2, 엘리베이터) → [B2] 5호선 장한평 방면 승강장으로 이동 → [B2] 승차 (휠체어칸)"
S1_7_0082,7호선,군자,7호선,어린이대공원,5호선,아차산,B3 → B2,4,1,0,"[B3] 7호선 어린이대공원 방면 승강장 하차 → 엘리베이터(으)로 1개 층 올라가기 (B3 → B2, 엘리베이터) → [B2] 5호선 아차산 방면 승강장으로 이동 → [B2] 승차 (휠체어칸)"
S1_7_0031,7호선,건대입구,7호선,어린이대공원,2호선,성수,B2 → 1F → 2F → 3F,10,3,0,"[B2] 7호선 어린이대공원 방면 승강장 하차 → [B2] 표 내는 곳 통과 → 7호선 3번 출입구 옆 엘리베이터(으)로 2개 층 올라가기 (B2 → 1F, 엘리베이터) → [1F] 횡단보도 건넌 후 2호선 5번 출입구로 이동 → [1F] 2호선 6번 출입구 옆 엘리베이터 이동 → 2호선 6번 출입구 옆 엘리베이터(으)로 1개 층 올라가기 (1F → 2F, 엘리베이터) → [2F] 표 내는 곳 통과 → 성수 방면 엘리베이터(으)로 1개 층 올라가기 (2F → 3F, 엘리베이터) → [3F] 2호선 성수 방면 승강장으로 이동 → [3F] 승차 (휠체어칸)"
S1_7_0031,7호선,건대입구,7호선,어린이대공원,2호선,구의,B2 → 1F → 3F,8,2,0,"[B2] 7호선 어린이대공원 방면 승강장 하차 → [B2] 표 내는 곳 통과 → 7호선 3번 출입구 옆 엘리베이터(으)로 2개 층 올라가기 (B2 → 1F, 엘리베이터) → [1F] 횡단보도 건넌 후 2호선 5번 출입구로 이동 → [1F] 2호선 6번 출입구 옆 엘리베이터 이동 → 2호선 6번 출입구 옆 엘리베이터(으)로 2개 층 올라가기 (1F → 3F, 엘리베이터) → [3F] 2호선 구의 방면 승강장으로 이동 → [3F] 승차 (휠체어칸)"
S1_7_0031,7호선,건대입구,7호선,자양,2호선,성수,B2 → B3 → 1F → 2F → 3F,14,4,0,"[B2] 7호선 자양 방면 승강장 하차 → 7호선 자양 방면 엘리베이터(으)로 1개 층 내려가기 (B2 → B3, 엘리베이터) → [B3] 환승통로로 이동 → [B3] 7호선 어린이대공원 방면 승강장 이동 → [B3] 표 내는 곳 통과 → [B3] 7호선 3번 출입구 옆 엘리베이터 이동 → 7호선 3번 출입구 옆 엘리베이터(으)로 3개 층 올라가기 (B3 → 1F, 엘리베이터) → [1F] 횡단보도 건넌 후 2호선 5번 출입구로 이동 → [1F] 2호선 6번 출입구 옆 엘리베이터 이동 → 2호선 6번 출입구 옆 엘리베이터(으)로 1개 층 올라가기 (1F → 2F, 엘리베이터) → [2F] 표 내는 곳 통과 → 성수 방면 엘리베이터(으)로 1개 층 올라가기 (2F → 3F, 엘리베이터) → [3F] 2호선 성수 방면 승강장으로 이동 → [3F] 승차 (휠체어칸)"
S1_7_0031,7호선,건대입구,7호선,자양,2호선,구의,B2 → B3 → 1F → 3F,12,3,0,"[B2] 7호선 자양 방면 승강장 하차 → 7호선 자양 방면 엘리베이터(으)로 1개 층 내려가기 (B2 → B3, 엘리베이터) → [B3] 환승통로로 이동 → [B3] 7호선 어린이대공원 방면 승강장 이동 → [B3] 표 내는 곳 통과 → [B3] 7호선 3번 출입구 옆 엘리베이터 이동 → 7호선 3번 출입구 옆 엘리베이터(으)로 3개 층 올라가기 (B3 → 1F, 엘리베이터) → [1F] 횡단보도 건넌 후 2호선 5번 출입구로 이동 → [1F] 2호선 6번 출입구 옆 엘리베이터 이동 → 2호선 6번 출입구 옆 엘리베이터(으)로 2개 층 올라가기 (1F → 3F, 엘리베이터) → [3F] 2호선 구의 방면 승강장으로 이동 → [3F] 승차 (휠체어칸)"
S1_7_0018,7호선,강남구청,7호선,청담,수인분당선,압구정로데오,B3 → B5,4,1,0,"[B3] 7호선 청담 방면 승강장 하차 → 6번칸 근처 엘리베이터(으)로 2개 층 내려가기 (B3 → B5, 엘리베이터) → [B5] 수인분당선 압구정로데오 방면 승강장으로 이동 → [B5] 승차(휠체어칸)"
S1_7_0018,7호선,강남구청,7호선,청담,수인분당선,선정릉,B3 → B5,4,1,0,"[B3] 7호선 청담 방면 승강장 하차 → 3번칸 근처 엘리베이터(으)로 2개 층 내려가기 (B3 → B5, 엘리베이터) → [B5] 수인분당선 선정릉 방면 승강장으로 이동 → [B5] 승차(휠체어칸)"
S1_7_0018,7호선,강남구청,7호선,학동,수인분당선,압구정로데오,B3 → B5,4,1,0,"[B3] 7호선 학동 방면 승강장 하차 → 6번칸 근처 엘리베이터(으)로 2개 층 내려가기 (B3 → B5, 엘리베이터) → [B5] 수인분당선 선정릉 방면 승강장으로 이동 → [B5] 승차(휠체어칸)"
S1_7_0018,7호선,강남구청,7호선,학동,수인분당선,선정릉,B3 → B5,4,1,0,"[B3] 7호선 학동방면 승강장 하차 → 3번칸 근처 엘리베이터(으)로 2개 층 내려가기 (B3 → B5, 엘리베이터) → [B5] 수인분당선 선정릉 방면 승강장으로 이동 → [B5] 승차(휠체어칸)"
S1_7_0120,7호선,논현,7호선,7호선 학동,신분당선,신사,B3 → B4,5,1,0,"[B3] 7호선 학동 방면 승강장 하차 → [B3] 환승통로 표 내는 곳 통과 → 신분당선 승강장 방향 엘리베이터(으)로 1개 층 내려가기 (B3 → B4, 엘리베이터) → [B4] 신분당선 신사 방면 승강장으로 이동 → [B4] 승차 (휠체어칸)"
S1_7_0120,7호선,논현,7호선,학동,신분당선,신논현,B3 → B4,5,1,0,"[B3] 7호선 학동 방면 승강장 하차 → [B3] 환승통로 표 내는 곳 통과 → 신분당선 승강장 방향 엘리베이터(으)로 1개 층 내려가기 (B3 → B4, 엘리베이터) → [B4] 신분당선 신논현 방면 승강장으로 이동 → [B4] 승차 (휠체어칸)"
S1_7_0120,7호선,논현,7호선,반포,신분당선,신사,B3 → B4,5,1,0,"[B3] 7호선 반포 방면 승강장 하차 → 환승통로 신분당선 승강장 방향 엘리베이터(으)로 1개 층 내려가기 (B3 → B4, 엘리베이터) → [B4] 신분당선 신사 방면 승강장으로 이동 → [B4] 표 내는 곳 통과 → [B4] 승차 (휠체어칸)"
S1_7_0120,7호선,논현,7호선,반포,신분당선,신논현,B3 → B4,5,1,0,"[B3] 7호선 반포 방면 승강장 하차 → 환승통로 신분당선 승강장 방향 엘리베이터(으)로 1개 층 내려가기 (B3 → B4, 엘리베이터) → [B4] 신분당선 신논현 방면 승강장으로 이동 → [B4] 표 내는 곳 통과 → [B4] 승차 (휠체어칸)"
S1_7_0048,7호선,고속터미널,7호선,반포,3호선,잠원,B3 → B2 → B3,7,2,0,"[B3] 7호선 반포 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B3 → B2, 엘리베이터) → [B2] 대합실로 이동 → [B2] 3호선 대합실로 이동 → 잠원 방면 엘리베이터(으)로 1개 층 내려가기 (B2 → B3, 엘리베이터) → [B3] 3호선 잠원 방면 승강장으로 이동 → [B3] 승차 (휠체어칸)"
S1_7_0048,7호선,고속터미널,7호선,반포,3호선,교대,B3 → B2 → B3,7,2,0,"[B3] 7호선 반포 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B3 → B2, 엘리베이터) → [B2] 대합실로 이동 → [B2] 3호선 대합실로 이동 → 교대 방면 엘리베이터(으)로 1개 층 내려가기 (B2 → B3, 엘리베이터) → [B3] 3호선 교대 방면 승강장으로 이동 → [B3] 승차 (휠체어칸)"
S1_7_0048,7호선,고속터미널,7호선,내방,3호선,잠원,B3 → B2 → B3,7,2,0,"[B3] 7호선 내방 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B3 → B2, 엘리베이터) → [B2] 대합실로 이동 → [B2] 3호선 대합실로 이동 → 잠원 방면 엘리베이터(으)로 1개 층 내려가기 (B2 → B3, 엘리베이터) → [B3] 3호선 잠원 방면 승강장으로 이동 → [B3] 승차 (휠체어칸)"
S1_7_0048,7호선,고속터미널,7호선,내방,3호선,교대,B3 → B2 → B3,7,2,0,"[B3] 7호선 내방 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B3 → B2, 엘리베이터) → [B2] 대합실로 이동 → [B2] 3호선 대합실로 이동 → 교대 방면 엘리베이터(으)로 1개 층 내려가기 (B2 → B3, 엘리베이터) → [B3] 3호선 교대 방면 승강장으로 이동 → [B3] 승차 (휠체어칸)"
S1_7_0048,7호선,고속터미널,7호선,반포,9호선,사평,B3 → B2 → B5,7,2,0,"[B3] 7호선 반포 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B3 → B2, 엘리베이터) → [B2] 대합실로 이동 → [B2] 3호선 대합실로 이동 → 9호선 사평 방면 엘리베이터(으)로 3개 층 내려가기 (B2 → B5, 엘리베이터) → [B5] 9호선 사평 방면 승강장으로 이동 → [B5] 승차 (휠체어칸)"
S1_7_0048,7호선,고속터미널,7호선,반포,9호선,신반포,B3 → B2 → B4 → B5,9,3,0,"[B3] 7호선 반포 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B3 → B2, 엘리베이터) → [B2] 대합실로 이동 → [B2] 3호선 대합실로 이동 → 9호선 환승 엘리베이터(으)로 2개 층 내려가기 (B2 → B4, 엘리베이터) → [B4] 대합실로 이동 → 9호선 신반포 방면 엘리베이터(으)로 1개 층 내려가기 (B4 → B5, 엘리베이터) → [B5] 9호선 신반포 방면 승강장으로 이동 → [B5] 승차 (휠체어칸)"
S1_7_0048,7호선,고속터미널,7호선,내방,9호선,사평,B3 → B2 → B5,7,2,0,"[B3] 7호선 내방 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B3 → B2, 엘리베이터) → [B2] 대합실로 이동 → [B2] 3호선 대합실로 이동 → 9호선 사평 방면 엘리베이터(으)로 3개 층 내려가기 (B2 → B5, 엘리베이터) → [B5] 9호선 사평 방면 승강장으로 이동 → [B5] 승차 (휠체어칸)"
S1_7_0048,7호선,고속터미널,7호선,내방,9호선,신반포,B3 → B2 → B4 → B5,9,3,0,"[B3] 7호선 내방 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B3 → B2, 엘리베이터) → [B2] 대합실로 이동 → [B2] 3호선 대합실로 이동 → 9호선 환승 엘리베이터(으)로 2개 층 내려가기 (B2 → B4, 엘리베이터) → [B4] 대합실로 이동 → 9호선 신반포 방면 엘리베이터(으)로 1개 층 내려가기 (B4 → B5, 엘리베이터) → [B5] 9호선 신반포 방면 승강장으로 이동 → [B5] 승차 (휠체어칸)"
S1_7_0560,7호선,총신대입구,7호선,내방,4호선,동작,B4 → B3 → B4 → B2,9,2,0,"[B4] 7호선 내방 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B4 → B3, 엘리베이터) → [B3] 대합실로 이동 → 남성 방면 엘리베이터(으)로 1개 층 내려가기 (B3 → B4, 엘리베이터) → [B4] 남성 방면 승강장으로 이동 → [B4] 4호선 방향 환승통로로 이동 → 4호선 동작 방면 휠체어리프트(으)로 2개 층 올라가기 (B4 → B2, 휠체어리프트) → [B2] 4호선 동작 방면 승강장으로 이동 → [B2] 승차 (휠체어칸)"
S1_7_0560,7호선,총신대입구,7호선,내방,4호선,사당,B4 → B3 → B4 → B2,9,2,0,"[B4] 7호선 내방 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B4 → B3, 엘리베이터) → [B3] 대합실로 이동 → 남성 방면 엘리베이터(으)로 1개 층 내려가기 (B3 → B4, 엘리베이터) → [B4] 남성 방면 승강장으로 이동 → [B4] 4호선 방향 환승통로로 이동 → 4호선 사당 방면 휠체어리프트(으)로 2개 층 올라가기 (B4 → B2, 휠체어리프트) → [B2] 4호선 사당 방면 승강장으로 이동 → [B2] 승차 (휠체어칸)"
S1_7_0560,7호선,총신대입구,7호선,남성,4호선,동작,B4 → B2,5,0,0,"[B4] 7호선 남성 방면 승강장 하차 → [B4] 4호선 방향 환승통로로 이동 → 4호선 동작 방면 휠체어리프트(으)로 2개 층 올라가기 (B4 → B2, 휠체어리프트) → [B2] 4호선 동작 방면 승강장으로 이동 → [B2] 승차 (휠체어칸)"
S1_7_0560,7호선,총신대입구,7호선,남성,4호선,사당,B4 → B2,5,0,0,"[B4] 7호선 남성 방면 승강장 하차 → [B4] 4호선 방향 환승통로로 이동 → 4호선 사당 방면 휠체어리프트(으)로 2개 층 올라가기 (B4 → B2, 휠체어리프트) → [B2] 4호선 사당 방면 승강장으로 이동 → [B2] 승차 (휠체어칸)"
S1_7_0232,7호선,보라매,7호선,신대방삼거리,신림선,서울지방병무청,B2 → B1 → B3,7,2,0,"[B2] 7호선 신대방삼거리 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B2 → B1, 엘리베이터) → [B1] 대합실로 이동 → [B1] 신림선 대합실로 이동 → 신림선 서울지방병무청 방면 엘리베이터(으)로 2개 층 내려가기 (B1 → B3, 엘리베이터) → [B3] 신림선 서울지방병무청 방면 승강장으로 이동 → [B3] 승차 (휠체어칸)"
S1_7_0232,7호선,보라매,7호선,신대방삼거리,신림선,보라매공원,B2 → B1 → B3,7,2,0,"[B2] 7호선 신대방삼거리 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B2 → B1, 엘리베이터) → [B1] 대합실로 이동 → [B1] 신림선 대합실로 이동 → 신림선 보라매공원 방면 엘리베이터(으)로 2개 층 내려가기 (B1 → B3, 엘리베이터) → [B3] 신림선 보라매공원 방면 승강장으로 이동 → [B3] 승차 (휠체어칸)"
S1_7_0232,7호선,보라매,7호선,신풍,신림선,서울지방병무청,B2 → B1 → B3,7,2,0,"[B2] 7호선 신풍 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B2 → B1, 엘리베이터) → [B1] 대합실로 이동 → [B1] 신림선 대합실로 이동 → 신림선 서울지방병무청 방면 엘리베이터(으)로 2개 층 내려가기 (B1 → B3, 엘리베이터) → [B3] 신림선 서울지방병무청 방면 승강장으로 이동 → [B3] 승차 (휠체어칸)"
S1_7_0232,7호선,보라매,7호선,신풍,신림선,보라매공원,B2 → B1 → B3,7,2,0,"[B2] 7호선 신풍 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B2 → B1, 엘리베이터) → [B1] 대합실로 이동 → [B1] 신림선 대합실로 이동 → 신림선 보라매공원 방면 엘리베이터(으)로 2개 층 내려가기 (B1 → B3, 엘리베이터) → [B3] 신림선 보라매공원 방면 승강장으로 이동 → [B3] 승차 (휠체어칸)"
S1_7_0130,7호선,대림,7호선,신풍,2호선,구로디지털단지,B2 → B1 → 2F → 3F,10,2,0,"[B2] 7호선 신풍 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B2 → B1, 엘리베이터) → [B1] 대합실로 이동 → [B1] 2호선 방향 환승통로로 이동 → 2호선 대합실 방향 휠체어리프트(으)로 2개 층 올라가기 (B1 → 2F, 휠체어리프트) → [2F] 2호선 환승통로로 이동 → [2F] 2호선 대합실로 이동 → 2호선 구로디지털단지 방면 엘리베이터(으)로 1개 층 올라가기 (2F → 3F, 엘리베이터) → [3F] 2호선 구로디지털단지 방면 승강장으로 이동 → [3F] 승차 (휠체어칸)"
S1_7_0130,7호선,대림,7호선,신풍,2호선,신도림,B2 → B1 → 2F → 3F,10,2,0,"[B2] 7호선 신풍 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B2 → B1, 엘리베이터) → [B1] 대합실로 이동 → [B1] 2호선 방향 환승통로로 이동 → 2호선 대합실 방향 휠체어리프트(으)로 2개 층 올라가기 (B1 → 2F, 휠체어리프트) → [2F] 2호선 환승통로로 이동 → [2F] 2호선 대합실로 이동 → 2호선 신도림 방면 엘리베이터(으)로 1개 층 올라가기 (2F → 3F, 엘리베이터) → [3F] 2호선 신도림 방면 승강장으로 이동 → [3F] 승차 (휠체어칸)"
S1_7_0130,7호선,대림,7호선,남구로,2호선,구로디지털단지,B2 → B1 → 2F → 3F,10,2,0,"[B2] 7호선 남구로 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B2 → B1, 엘리베이터) → [B1] 대합실로 이동 → [B1] 2호선 방향 환승통로로 이동 → 2호선 대합실 방향 휠체어리프트(으)로 2개 층 올라가기 (B1 → 2F, 휠체어리프트) → [2F] 2호선 환승통로로 이동 → [2F] 2호선 대합실로 이동 → 2호선 구로디지털단지 방면 엘리베이터(으)로 1개 층 올라가기 (2F → 3F, 엘리베이터) → [3F] 2호선 구로디지털단지 방면 승강장으로 이동 → [3F] 승차 (휠체어칸)"
S1_7_0130,7호선,대림,7호선,남구로,2호선,신도림,B2 → B1 → 2F → 3F,10,2,0,"[B2] 7호선 남구로 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B2 → B1, 엘리베이터) → [B1] 대합실로 이동 → [B1] 2호선 방향 환승통로로 이동 → 2호선 대합실 방향 휠체어리프트(으)로 2개 층 올라가기 (B1 → 2F, 휠체어리프트) → [2F] 2호선 환승통로로 이동 → [2F] 2호선 대합실로 이동 → 2호선 신도림 방면 엘리베이터(으)로 1개 층 올라가기 (2F → 3F, 엘리베이터) → [3F] 2호선 신도림 방면 승강장으로 이동 → [3F] 승차 (휠체어칸)"
S1_7_0004,7호선,가산디지털단지,7호선,남구로,1호선,구로,B4 → B2 → B1 → 1F,8,2,0,"[B4] 7호선 남구로 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 2개 층 올라가기 (B4 → B2, 엘리베이터) → [B2] 대합실로 이동 → 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B2 → B1, 엘리베이터) → [B1] 대합실로 이동 → 1호선 구로 방면 휠체어리프트(으)로 1개 층 올라가기 (B1 → 1F, 휠체어리프트) → [1F] 1호선 구로 방면 승강장으로 이동 → [1F] 승차 (휠체어칸)"
S1_7_0004,7호선,가산디지털단지,7호선,남구로,1호선,독산,B4 → B2 → B1 → 1F,8,2,0,"[B4] 7호선 남구로 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 2개 층 올라가기 (B4 → B2, 엘리베이터) → [B2] 대합실로 이동 → 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B2 → B1, 엘리베이터) → [B1] 대합실로 이동 → 1호선 독산 방면 휠체어리프트(으)로 1개 층 올라가기 (B1 → 1F, 휠체어리프트) → [1F] 1호선 독산 방면 승강장으로 이동 → [1F] 승차 (휠체어칸)"
S1_7_0004,7호선,가산디지털단지,7호선,철산,1호선,구로,B4 → B2 → B1 → 1F,8,2,0,"[B4] 7호선 철산 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 2개 층 올라가기 (B4 → B2, 엘리베이터) → [B2] 대합실로 이동 → 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B2 → B1, 엘리베이터) → [B1] 대합실로 이동 → 1호선 구로 방면 휠체어리프트(으)로 1개 층 올라가기 (B1 → 1F, 휠체어리프트) → [1F] 1호선 구로 방면 승강장으로 이동 → [1F] 승차 (휠체어칸)"
S1_7_0004,7호선,가산디지털단지,7호선,철산,1호선,독산,B4 → B2 → B1 → 1F,8,2,0,"[B4] 7호선 철산 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 2개 층 올라가기 (B4 → B2, 엘리베이터) → [B2] 대합실로 이동 → 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B2 → B1, 엘리베이터) → [B1] 대합실로 이동 → 1호선 독산 방면 휠체어리프트(으)로 1개 층 올라가기 (B1 → 1F, 휠체어리프트) → [1F] 1호선 독산 방면 승강장으로 이동 → [1F] 승차 (휠체어칸)"
S1_7_0435,7호선,온수,7호선,천왕,1호선,오류동,B2 → B1 → 1F,6,0,0,"[B2] 7호선 천왕 방면 승강장 하차 → 1호선 환승통로 방향 휠체어리프트(으)로 1개 층 올라가기 (B2 → B1, 휠체어리프트) → [B1] 환승통로로 이동 → 1호선 오류동 방면 휠체어리프트(으)로 1개 층 올라가기 (B1 → 1F, 휠체어리프트) → [1F] 1호선 오류동 방면 승강장으로 이동 → [1F] 승차 (휠체어칸)"
S1_7_0435,7호선,온수,7호선,천왕,1호선,역곡,B2 → B1 → 1F,6,0,0,"[B2] 7호선 천왕 방면 승강장 하차 → 1호선 환승통로 방향 휠체어리프트(으)로 1개 층 올라가기 (B2 → B1, 휠체어리프트) → [B1] 환승통로로 이동 → 1호선 역곡 방면 휠체어리프트(으)로 1개 층 올라가기 (B1 → 1F, 휠체어리프트) → [1F] 1호선 역곡 방면 승강장으로 이동 → [1F] 승차 (휠체어칸)"
S1_7_0435,7호선,온수,7호선,까치울,1호선,오류동,B2 → B1 → 1F,6,0,0,"[B2] 7호선 까치울 방면 승강장 하차 → 1호선 환승통로 방향 휠체어리프트(으)로 1개 층 올라가기 (B2 → B1, 휠체어리프트) → [B1] 환승통로로 이동 → 1호선 오류동 방면 휠체어리프트(으)로 1개 층 올라가기 (B1 → 1F, 휠체어리프트) → [1F] 1호선 오류동 방면 승강장으로 이동 → [1F] 승차 (휠체어칸)"
S1_7_0435,7호선,온수,7호선,까치울,1호선,역곡,B2 → B1 → 1F,6,0,0,"[B2] 7호선 까치울 방면 승강장 하차 → 1호선 환승통로 방향 휠체어리프트(으)로 1개 층 올라가기 (B2 → B1, 휠체어리프트) → [B1] 환승통로로 이동 → 1호선 역곡 방면 휠체어리프트(으)로 1개 층 올라가기 (B1 → 1F, 휠체어리프트) → [1F] 1호선 역곡 방면 승강장으로 이동 → [1F] 승차 (휠체어칸)"
